,Unnamed: 0.1,Unnamed: 0,HHID,Subward,Radio,Television,Newspapers,AgExtension,Veterinarian,MigrantLabor,OtherGov,LocalFriend,DistantFriend,Religious,Scientist,SocialMedia,SourceNumber,SourceIndex,PublicSources,Local,National,LocalIndex,NationalIndex,Professional,Government
115,115,115,2304105,2304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,5,0.4932866346210617,1,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,1.0958447106571523
116,116,116,2304110,2304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
117,117,117,2304111,2304,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,4.0,6,0.954302180995886,1,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,1.0958447106571523
118,118,118,2304112,2304,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,5,0.4932866346210617,1,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,1.0958447106571523
119,119,119,2304118,2304,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4,0.0322710882462376,1,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,1.0958447106571523
120,120,120,2304119,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
121,121,121,2304121,2304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
122,122,122,2304122,2304,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
123,123,123,2304123,2304,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,6,0.954302180995886,1,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,1.0958447106571523
124,124,124,2304124,2304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
125,125,125,2304126,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.811791097253059,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
126,126,126,2304130,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
127,127,127,2304131,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
128,128,128,2304132,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
129,129,129,2304133,2304,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
130,130,130,2304134,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
131,131,131,2304135,2304,0.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,7,1.41531772737071,1,3,3,1.29008826316527,1.572162968278052,1.0988444427888462,1.0958447106571523
132,132,132,2304136,2304,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,6,0.954302180995886,1,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,1.0958447106571523
133,133,133,2304139,2304,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
134,134,134,2304140,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
135,135,135,2304141,2304,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3,-0.4287444581285865,1,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,1.0958447106571523
136,136,136,2304146,2304,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5,0.4932866346210617,1,3,1,1.29008826316527,-0.3735832795908241,1.0988444427888462,1.0958447106571523
137,137,137,2304147,2304,4.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,4.0,7,1.41531772737071,1,3,2,1.29008826316527,0.599289844343614,1.0988444427888462,2.8134696489912465
138,138,138,2304148,2304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
139,139,139,2304149,2304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,-0.6217802276769422
140,140,140,2304150,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
141,141,141,2304151,2304,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,-0.6217802276769422
142,142,142,2304152,2304,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,6,0.954302180995886,0,1,4,-0.7415467969375173,2.54503609221249,0.19962640450010133,-0.6217802276769422
143,143,143,2304154,2304,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,6,0.954302180995886,0,2,3,0.2742707331138763,1.572162968278052,-0.6995916337886435,-0.6217802276769422
144,144,144,2304155,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
145,145,145,2304157,2304,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
146,146,146,2304158,2304,4.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,4.0,9,2.3373488201203587,1,4,2,2.3059057932166636,0.599289844343614,2.897280519366336,2.8134696489912465
147,147,147,2304163,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
148,148,148,2304162,2304,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,-0.6995916337886435,-0.6217802276769422
149,149,149,2304164,2304,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,5,0.4932866346210617,1,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,1.0958447106571523
150,150,150,2304166,2304,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,4,0.0322710882462376,1,2,1,0.2742707331138763,-0.3735832795908241,0.19962640450010133,1.0958447106571523
151,151,151,2304167,2304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,4,0.0322710882462376,1,1,1,-0.7415467969375173,-0.3735832795908241,0.19962640450010133,1.0958447106571523
152,152,152,2304170,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
153,153,153,2304173,2304,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,12,3.720395459244831,1,4,4,2.3059057932166636,2.54503609221249,4.695716595943825,2.8134696489912465
154,154,154,2304174,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
155,155,155,2304175,2304,4.0,4.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,10,2.798364366495183,1,4,3,2.3059057932166636,1.572162968278052,3.7964985576550805,2.8134696489912465
156,156,156,2304176,2304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,5,0.4932866346210617,1,2,2,0.2742707331138763,0.599289844343614,1.0988444427888462,1.0958447106571523
157,157,157,2304177,2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
158,158,158,2309002,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
159,159,159,2309004,2309,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,5,0.4932866346210617,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
160,160,160,2309014,2309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
161,161,161,2309016,2309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,3,0,1.29008826316527,-1.3464564035252622,0.19962640450010133,-0.6217802276769422
162,162,162,2309021,2309,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
163,163,163,2309022,2309,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,7,1.41531772737071,0,2,3,0.2742707331138763,1.572162968278052,1.0988444427888462,-0.6217802276769422
164,164,164,2309029,2309,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
165,165,165,2309030,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.811791097253059,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
166,166,166,2309032,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
167,167,167,2309033,2309,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
168,168,168,2309036,2309,0.0,4.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,8,1.8763332737455345,1,2,2,0.2742707331138763,0.599289844343614,2.897280519366336,1.0958447106571523
169,169,169,2309037,2309,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7,1.41531772737071,1,4,2,2.3059057932166636,0.599289844343614,1.0988444427888462,1.0958447106571523
170,170,170,2309039,2309,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4,0.0322710882462376,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
171,171,171,2309041,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
172,172,172,2309042,2309,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
173,173,173,2309045,2309,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5,0.4932866346210617,0,3,1,1.29008826316527,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
174,174,174,2309053,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
175,175,175,2309054,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
176,176,176,2309055,2309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
177,177,177,2309056,2309,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
178,178,178,2309057,2309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
179,179,179,2309059,2309,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
180,180,180,2309067,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
181,181,181,2309068,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
182,182,182,2309070,2309,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,2,1,0.2742707331138763,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
183,183,183,2309071,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
184,184,184,2309074,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
185,185,185,2309075,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
186,186,186,2309079,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,-0.8897600045034108,0,0,1,-1.757364326988911,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
187,187,187,2309080,2309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,4,0.0322710882462376,1,1,1,-0.7415467969375173,-0.3735832795908241,0.19962640450010133,1.0958447106571523
188,188,188,2309081,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
189,189,189,2309082,2309,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,4.0,5,0.4932866346210617,1,1,1,-0.7415467969375173,-0.3735832795908241,1.0988444427888462,1.0958447106571523
190,190,190,2309083,2309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,5,0.4932866346210617,1,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,1.0958447106571523
191,191,191,2309084,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
192,192,192,2309085,2309,0.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,6,0.954302180995886,1,2,2,0.2742707331138763,0.599289844343614,1.0988444427888462,2.8134696489912465
193,193,193,2309086,2309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,1,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,1.0958447106571523
194,194,194,2309087,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
195,195,195,2309088,2309,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,4.0,5,0.4932866346210617,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
196,196,196,2309089,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
197,197,197,2309092,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.811791097253059,0,0,0,-1.757364326988911,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
198,198,198,2309093,2309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
199,199,199,2309094,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
200,200,200,2309097,2309,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
201,201,201,2309098,2309,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
202,202,202,2309100,2309,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,0,1,-1.757364326988911,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
203,203,203,2309101,2309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
204,204,204,2309102,2309,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,1,2,0,0.2742707331138763,-1.3464564035252622,1.0988444427888462,2.8134696489912465
205,205,205,2309127,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
206,206,206,2309128,2309,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
207,207,207,2309133,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
208,208,208,2309134,2309,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,5,0.4932866346210617,0,1,3,-0.7415467969375173,1.572162968278052,-0.6995916337886435,-0.6217802276769422
209,209,209,2309139,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
210,210,210,2309140,2309,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
211,211,211,2309141,2309,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
212,212,212,2309147,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
213,213,213,2309150,2309,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
214,214,214,2309151,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
215,215,215,2309152,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,3,-0.4287444581285865,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
216,216,216,2309154,2309,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,6,0.954302180995886,0,2,3,0.2742707331138763,1.572162968278052,1.0988444427888462,-0.6217802276769422
217,217,217,2309155,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-1.3507755508782349,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
218,218,218,2309158,2309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,5,0.4932866346210617,1,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,1.0958447106571523
219,219,219,2309159,2309,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,1,3,-0.7415467969375173,1.572162968278052,0.19962640450010133,-0.6217802276769422
220,220,220,2309160,2309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
221,221,221,2309163,2309,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
222,222,222,2309165,2309,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5,0.4932866346210617,0,3,1,1.29008826316527,-0.3735832795908241,0.19962640450010133,-0.6217802276769422
223,223,223,2309170,2309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3,-0.4287444581285865,0,1,2,-0.7415467969375173,0.599289844343614,-0.6995916337886435,-0.6217802276769422
224,224,224,2309171,2309,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5,0.4932866346210617,0,2,2,0.2742707331138763,0.599289844343614,0.19962640450010133,-0.6217802276769422
225,225,225,2309174,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
226,226,226,2309183,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
227,227,227,2309184,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,-0.8897600045034108,0,1,1,-0.7415467969375173,-0.3735832795908241,-0.6995916337886435,-0.6217802276769422
228,228,228,2309185,2309,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,8,1.8763332737455345,1,2,3,0.2742707331138763,1.572162968278052,2.897280519366336,1.0958447106571523
229,229,229,2309187,2309,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,4,0.0322710882462376,0,1,2,-0.7415467969375173,0.599289844343614,0.19962640450010133,-0.6217802276769422
230,230,230,2309189,2309,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3,-0.4287444581285865,1,2,0,0.2742707331138763,-1.3464564035252622,0.19962640450010133,1.0958447106571523
231,231,231,2309191,2309,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5,0.4932866346210617,1,4,1,2.3059057932166636,-0.3735832795908241,1.0988444427888462,1.0958447106571523
232,232,232,2309192,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,-0.8897600045034108,0,1,0,-0.7415467969375173,-1.3464564035252622,-0.6995916337886435,-0.6217802276769422
233,233,233,2309196,2309,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4,0.0322710882462376,0,2,2,0.2742707331138763,0.599289844343614,-0.6995916337886435,-0.6217802276769422
