,HHID,SalienceIndex,Risk_Norm,CompositeRisk
99,2304071,0.7499999999999999,0.5714285714285714,0.4285714285714285
100,2304072,0.5961538461538461,-0.42857142857142855,-0.2554945054945055
101,2304075,0.6538461538461537,0.14285714285714285,0.09340659340659338
102,2304076,0.7499999999999999,-0.14285714285714285,-0.10714285714285712
103,2304083,0.7307692307692307,0.2857142857142857,0.20879120879120877
104,2304084,0.6538461538461537,0.8571428571428571,0.5604395604395603
105,2304085,0.7692307692307693,0.2857142857142857,0.21978021978021978
106,2304086,0.34615384615384615,0.2857142857142857,0.0989010989010989
107,2304087,0.673076923076923,-0.14285714285714285,-0.09615384615384615
108,2304089,0.9038461538461539,0.8571428571428571,0.7747252747252746
109,2304090,0.6923076923076923,0.7142857142857143,0.4945054945054945
110,2304091,0.7884615384615384,-0.42857142857142855,-0.3379120879120879
111,2304092,0.4423076923076923,0.14285714285714285,0.06318681318681318
112,2304094,0.4423076923076923,0.2857142857142857,0.12637362637362637
113,2304098,0.46153846153846156,0.14285714285714285,0.06593406593406594
114,2304103,0.7115384615384615,0.42857142857142855,0.3049450549450549
115,2304105,0.5769230769230769,0.2857142857142857,0.1648351648351648
116,2304110,0.673076923076923,1.0,0.673076923076923
117,2304111,0.8269230769230769,-0.2857142857142857,-0.23626373626373623
118,2304112,0.40384615384615385,0.14285714285714285,0.05769230769230769
119,2304118,0.8076923076923077,0.2857142857142857,0.23076923076923075
120,2304119,0.7499999999999999,0.8571428571428571,0.6428571428571427
121,2304121,0.7692307692307693,0.42857142857142855,0.32967032967032966
122,2304122,0.673076923076923,0.5714285714285714,0.3846153846153846
123,2304123,0.7115384615384615,0.5714285714285714,0.40659340659340654
124,2304124,0.5961538461538461,1.0,0.5961538461538461
125,2304126,0.6923076923076923,0.2857142857142857,0.1978021978021978
126,2304130,0.6153846153846153,0.2857142857142857,0.17582417582417578
127,2304131,0.8461538461538461,0.2857142857142857,0.24175824175824173
128,2304132,0.8269230769230769,0.8571428571428571,0.7087912087912087
129,2304133,0.7115384615384615,0.7142857142857143,0.5082417582417582
130,2304134,0.36538461538461536,0.14285714285714285,0.05219780219780219
131,2304135,0.5769230769230769,1.0,0.5769230769230769
132,2304136,0.5769230769230769,0.7142857142857143,0.41208791208791207
133,2304139,0.19230769230769235,1.0,0.19230769230769235
134,2304140,0.6923076923076923,0.8571428571428571,0.5934065934065934
135,2304141,0.7115384615384615,0.8571428571428571,0.6098901098901098
136,2304146,0.4423076923076923,-0.2857142857142857,-0.12637362637362637
137,2304147,0.6153846153846153,0.14285714285714285,0.08791208791208789
138,2304148,0.6538461538461537,1.0,0.6538461538461537
139,2304149,0.4423076923076923,0.2857142857142857,0.12637362637362637
140,2304150,0.7115384615384615,0.14285714285714285,0.10164835164835163
141,2304151,0.5961538461538461,1.0,0.5961538461538461
142,2304152,0.7307692307692307,0.0,0.0
143,2304154,0.5961538461538461,0.5714285714285714,0.3406593406593406
144,2304155,0.5961538461538461,0.7142857142857143,0.4258241758241758
145,2304157,0.5769230769230769,0.14285714285714285,0.0824175824175824
146,2304158,0.6923076923076923,0.7142857142857143,0.4945054945054945
147,2304163,0.6923076923076923,0.5714285714285714,0.3956043956043956
148,2304162,0.5961538461538461,0.7142857142857143,0.4258241758241758
149,2304164,0.5961538461538461,0.5714285714285714,0.3406593406593406
150,2304166,0.7115384615384615,0.14285714285714285,0.10164835164835163
151,2304167,0.6153846153846153,0.7142857142857143,0.4395604395604395
152,2304170,0.673076923076923,-0.14285714285714285,-0.09615384615384615
153,2304173,0.7115384615384615,0.42857142857142855,0.3049450549450549
154,2304174,0.9423076923076923,0.2857142857142857,0.2692307692307692
155,2304175,0.5576923076923077,0.0,0.0
156,2304176,0.7115384615384615,0.14285714285714285,0.10164835164835163
157,2304177,0.6538461538461539,0.5714285714285714,0.37362637362637363
158,2309002,0.5769230769230769,0.2857142857142857,0.1648351648351648
159,2309004,0.8846153846153846,0.0,0.0
160,2309014,0.6153846153846153,1.0,0.6153846153846153
161,2309016,0.5769230769230769,0.5714285714285714,0.3296703296703296
162,2309021,0.5961538461538461,0.2857142857142857,0.1703296703296703
163,2309022,0.6346153846153846,0.5714285714285714,0.36263736263736257
164,2309029,0.5961538461538461,0.42857142857142855,0.2554945054945055
165,2309030,0.5769230769230769,0.0,0.0
166,2309032,0.7499999999999999,0.5714285714285714,0.4285714285714285
167,2309033,0.7499999999999999,0.2857142857142857,0.21428571428571425
168,2309036,0.673076923076923,0.5714285714285714,0.3846153846153846
169,2309037,0.6153846153846153,0.14285714285714285,0.08791208791208789
170,2309039,0.5961538461538461,0.8571428571428571,0.510989010989011
171,2309041,0.6538461538461537,0.42857142857142855,0.28021978021978017
172,2309042,0.5576923076923077,0.8571428571428571,0.478021978021978
173,2309045,0.6538461538461537,0.8571428571428571,0.5604395604395603
174,2309053,0.5961538461538461,0.7142857142857143,0.4258241758241758
175,2309054,0.5769230769230769,1.0,0.5769230769230769
176,2309055,0.5192307692307693,0.42857142857142855,0.22252747252747254
177,2309056,0.5576923076923077,1.0,0.5576923076923077
178,2309057,0.6153846153846153,1.0,0.6153846153846153
179,2309059,0.23076923076923078,0.2857142857142857,0.06593406593406594
180,2309067,0.7692307692307693,0.5714285714285714,0.43956043956043955
181,2309068,0.23076923076923078,0.0,0.0
182,2309070,0.09615384615384617,0.8571428571428571,0.08241758241758243
183,2309071,0.5961538461538461,0.14285714285714285,0.08516483516483515
184,2309074,0.7115384615384615,0.14285714285714285,0.10164835164835163
185,2309075,0.6923076923076923,0.42857142857142855,0.2967032967032967
186,2309079,0.7115384615384615,0.5714285714285714,0.40659340659340654
187,2309080,0.5961538461538461,0.2857142857142857,0.1703296703296703
188,2309081,0.6346153846153846,0.7142857142857143,0.4532967032967033
189,2309082,0.6346153846153846,-0.7142857142857143,-0.4532967032967033
190,2309083,0.6153846153846153,0.42857142857142855,0.2637362637362637
191,2309084,0.5961538461538461,0.5714285714285714,0.3406593406593406
192,2309085,0.6923076923076923,0.42857142857142855,0.2967032967032967
193,2309086,0.5576923076923077,0.42857142857142855,0.239010989010989
194,2309087,0.7115384615384615,0.2857142857142857,0.20329670329670327
195,2309088,0.8461538461538461,-0.5714285714285714,-0.48351648351648346
196,2309089,0.7499999999999999,0.0,0.0
197,2309092,0.7115384615384615,0.14285714285714285,0.10164835164835163
198,2309093,0.5961538461538461,0.7142857142857143,0.4258241758241758
199,2309094,0.7499999999999999,0.42857142857142855,0.32142857142857134
200,2309097,0.5384615384615384,0.2857142857142857,0.15384615384615383
201,2309098,0.7884615384615384,0.2857142857142857,0.22527472527472525
202,2309100,0.9615384615384615,0.42857142857142855,0.412087912087912
203,2309101,0.5192307692307693,0.42857142857142855,0.22252747252747254
204,2309102,0.8269230769230769,0.2857142857142857,0.23626373626373623
205,2309127,0.7692307692307693,0.8571428571428571,0.6593406593406593
206,2309128,0.7115384615384615,0.5714285714285714,0.40659340659340654
207,2309133,0.42307692307692313,-0.42857142857142855,-0.18131868131868134
208,2309134,0.5961538461538461,-0.42857142857142855,-0.2554945054945055
209,2309139,0.7115384615384615,0.14285714285714285,0.10164835164835163
210,2309140,0.5769230769230769,0.8571428571428571,0.4945054945054944
211,2309141,0.8269230769230769,-0.14285714285714285,-0.11813186813186811
212,2309147,0.5961538461538461,0.5714285714285714,0.3406593406593406
213,2309150,0.4230769230769231,0.14285714285714285,0.06043956043956043
214,2309151,0.7115384615384615,0.42857142857142855,0.3049450549450549
215,2309152,0.17307692307692304,0.5714285714285714,0.09890109890109888
216,2309154,0.24999999999999994,0.5714285714285714,0.14285714285714282
217,2309155,0.6923076923076923,0.14285714285714285,0.0989010989010989
218,2309158,0.6923076923076923,0.2857142857142857,0.1978021978021978
219,2309159,0.8846153846153846,0.2857142857142857,0.25274725274725274
220,2309160,0.7884615384615384,1.0,0.7884615384615384
221,2309163,0.4230769230769231,0.42857142857142855,0.1813186813186813
222,2309165,0.4230769230769231,0.5714285714285714,0.24175824175824173
223,2309170,0.5769230769230769,-0.42857142857142855,-0.2472527472527472
224,2309171,0.7115384615384615,0.42857142857142855,0.3049450549450549
225,2309174,0.4423076923076923,0.2857142857142857,0.12637362637362637
226,2309183,0.673076923076923,0.14285714285714285,0.09615384615384615
227,2309184,0.5,0.2857142857142857,0.14285714285714285
228,2309185,0.6538461538461537,0.14285714285714285,0.09340659340659338
229,2309187,0.6538461538461537,0.7142857142857143,0.467032967032967
230,2309189,0.6538461538461537,0.2857142857142857,0.18681318681318676
231,2309191,0.24999999999999994,0.0,0.0
232,2309192,0.7499999999999999,0.0,0.0
233,2309196,0.5,0.14285714285714285,0.07142857142857142
234,2309197,0.6153846153846153,0.0,0.0
235,2309198,0.6153846153846153,1.0,0.6153846153846153
236,2309199,0.6346153846153846,1.0,0.6346153846153846
237,2309204,0.6538461538461537,0.42857142857142855,0.28021978021978017
238,2309205,0.6538461538461537,0.14285714285714285,0.09340659340659338
239,2309207,0.6153846153846153,0.7142857142857143,0.4395604395604395
240,2309208,0.6153846153846153,0.8571428571428571,0.5274725274725274
241,2309211,0.6153846153846153,0.42857142857142855,0.2637362637362637
242,2309212,0.5961538461538461,0.2857142857142857,0.1703296703296703
243,2309214,0.7499999999999999,0.42857142857142855,0.32142857142857134
244,2309217,0.5769230769230769,0.7142857142857143,0.41208791208791207
245,2309218,0.42307692307692313,0.42857142857142855,0.18131868131868134
246,2309219,0.7307692307692307,0.42857142857142855,0.31318681318681313
247,2309222,0.9807692307692307,0.0,0.0
248,2309227,0.4615384615384615,0.42857142857142855,0.19780219780219777
249,2309228,0.4615384615384615,0.5714285714285714,0.2637362637362637
250,2309229,0.4423076923076923,0.42857142857142855,0.18956043956043955
251,2309232,0.8076923076923077,0.8571428571428571,0.6923076923076923
252,2309233,0.7307692307692307,0.2857142857142857,0.20879120879120877
253,2605003,0.7115384615384615,0.0,0.0
254,2605004,0.7115384615384615,0.42857142857142855,0.3049450549450549
255,2605005,0.38461538461538464,0.0,0.0
256,2605009,0.36538461538461536,-0.42857142857142855,-0.15659340659340656
257,2605016,0.6538461538461539,-0.14285714285714285,-0.09340659340659341
258,2605017,0.7115384615384615,0.42857142857142855,0.3049450549450549
259,2605018,0.40384615384615385,0.14285714285714285,0.05769230769230769
260,2605019,0.8653846153846154,0.42857142857142855,0.3708791208791209
261,2605021,0.38461538461538464,0.14285714285714285,0.054945054945054944
262,2605022,0.4423076923076923,0.2857142857142857,0.12637362637362637
263,2605023,0.8076923076923077,0.2857142857142857,0.23076923076923075
264,2605024,0.38461538461538464,0.0,0.0
265,2605025,0.5769230769230769,0.2857142857142857,0.1648351648351648
266,2605026,0.5769230769230769,0.42857142857142855,0.2472527472527472
267,2605027,0.5769230769230769,0.2857142857142857,0.1648351648351648
268,2605029,0.5769230769230769,0.42857142857142855,0.2472527472527472
269,2605030,0.5769230769230769,0.2857142857142857,0.1648351648351648
270,2605031,0.5769230769230769,0.42857142857142855,0.2472527472527472
271,2605032,0.7307692307692307,0.5714285714285714,0.41758241758241754
272,2605033,0.6923076923076922,-0.42857142857142855,-0.29670329670329665
273,2605042,0.5769230769230769,0.5714285714285714,0.3296703296703296
274,2605045,0.7307692307692307,1.0,0.7307692307692307
275,2605046,0.5384615384615384,0.14285714285714285,0.07692307692307691
276,2605048,0.5961538461538461,-0.14285714285714285,-0.08516483516483515
277,2605049,0.8076923076923077,0.5714285714285714,0.4615384615384615
278,2605050,0.673076923076923,0.0,0.0
279,2605051,0.6346153846153846,0.42857142857142855,0.27197802197802196
280,2605052,0.7307692307692307,1.0,0.7307692307692307
281,2605053,0.5769230769230769,0.42857142857142855,0.2472527472527472
282,2605055,0.5769230769230769,0.5714285714285714,0.3296703296703296
283,2605056,0.7307692307692307,0.8571428571428571,0.6263736263736263
284,2605058,0.7884615384615384,0.42857142857142855,0.3379120879120879
285,2605059,0.673076923076923,0.7142857142857143,0.4807692307692307
286,2605061,0.673076923076923,0.7142857142857143,0.4807692307692307
287,2605062,0.7115384615384615,0.14285714285714285,0.10164835164835163
288,2605064,0.7115384615384615,0.5714285714285714,0.40659340659340654
289,2605065,0.5961538461538461,0.42857142857142855,0.2554945054945055
290,2605066,0.673076923076923,0.42857142857142855,0.28846153846153844
291,2605067,0.7115384615384615,0.7142857142857143,0.5082417582417582
292,2605068,0.7499999999999999,0.7142857142857143,0.5357142857142857
293,2605076,0.6538461538461537,0.14285714285714285,0.09340659340659338
294,2605078,0.8269230769230769,0.42857142857142855,0.35439560439560436
295,2605080,0.5961538461538461,0.14285714285714285,0.08516483516483515
296,2605081,0.5769230769230769,0.5714285714285714,0.3296703296703296
297,2605083,0.6153846153846153,0.8571428571428571,0.5274725274725274
298,2605084,0.6923076923076923,0.2857142857142857,0.1978021978021978
299,2605085,0.7499999999999999,0.8571428571428571,0.6428571428571427
300,2605086,0.5,0.8571428571428571,0.42857142857142855
301,2605089,0.6923076923076923,0.42857142857142855,0.2967032967032967
302,2610001,0.5576923076923076,0.2857142857142857,0.1593406593406593
303,2610002,0.2692307692307692,0.14285714285714285,0.03846153846153846
304,2610003,0.32692307692307687,0.0,0.0
305,2610004,0.5576923076923076,0.14285714285714285,0.07967032967032965
306,2610005,0.5384615384615384,0.42857142857142855,0.23076923076923075
307,2610007,0.7884615384615384,0.0,0.0
308,2610009,0.3846153846153845,1.0,0.3846153846153845
309,2610010,0.6346153846153846,0.2857142857142857,0.18131868131868129
310,2610011,0.3461538461538461,1.0,0.3461538461538461
311,2610012,0.6153846153846153,0.42857142857142855,0.2637362637362637
312,2610013,0.3461538461538461,1.0,0.3461538461538461
313,2610014,0.3269230769230769,0.8571428571428571,0.2802197802197802
314,2610015,0.7499999999999999,-0.42857142857142855,-0.32142857142857134
315,2610017,0.9230769230769231,0.14285714285714285,0.13186813186813187
316,2610018,0.8461538461538461,-0.2857142857142857,-0.24175824175824173
317,2610019,0.6346153846153846,0.5714285714285714,0.36263736263736257
318,2610020,0.7115384615384615,0.8571428571428571,0.6098901098901098
319,2610021,0.6346153846153846,-0.8571428571428571,-0.5439560439560439
320,2610022,0.6538461538461537,-0.14285714285714285,-0.09340659340659338
321,2610023,0.8653846153846154,1.0,0.8653846153846154
322,2610024,0.6538461538461537,0.8571428571428571,0.5604395604395603
323,2610025,0.7307692307692307,0.14285714285714285,0.10439560439560439
324,2610026,0.5961538461538461,0.8571428571428571,0.510989010989011
325,2610027,0.7884615384615384,0.7142857142857143,0.5631868131868132
326,2610028,0.6346153846153846,0.8571428571428571,0.5439560439560439
327,2610029,0.6153846153846153,0.5714285714285714,0.35164835164835156
328,2610031,0.7115384615384615,0.8571428571428571,0.6098901098901098
329,2610032,0.6346153846153846,0.14285714285714285,0.09065934065934064
330,2610033,0.7307692307692307,0.7142857142857143,0.521978021978022
331,2610034,0.6538461538461537,0.14285714285714285,0.09340659340659338
332,2610035,0.36538461538461536,1.0,0.36538461538461536
333,2610036,0.38461538461538464,-0.2857142857142857,-0.10989010989010989
334,2610037,0.8653846153846154,0.8571428571428571,0.7417582417582418
335,2610038,0.4230769230769231,0.0,0.0
336,2610040,0.5961538461538461,0.42857142857142855,0.2554945054945055
337,2610041,0.40384615384615385,0.42857142857142855,0.17307692307692307
338,2610042,0.673076923076923,0.8571428571428571,0.5769230769230769
339,2610043,0.2692307692307692,0.0,0.0
340,2610044,0.7884615384615384,0.0,0.0
341,2610045,0.4807692307692307,0.0,0.0
342,2610046,0.5769230769230769,0.7142857142857143,0.41208791208791207
343,2610047,0.6153846153846153,-0.14285714285714285,-0.08791208791208789
344,2610048,0.673076923076923,0.5714285714285714,0.3846153846153846
345,2610049,0.36538461538461536,0.5714285714285714,0.20879120879120877
346,2610050,0.8846153846153846,0.5714285714285714,0.5054945054945055
347,2610051,0.40384615384615385,0.8571428571428571,0.34615384615384615
348,2610052,0.8076923076923077,0.0,0.0
349,2610053,0.5769230769230769,0.5714285714285714,0.3296703296703296
350,2610054,0.6153846153846153,0.8571428571428571,0.5274725274725274
351,2610055,0.673076923076923,0.8571428571428571,0.5769230769230769
352,2610056,0.6346153846153846,0.7142857142857143,0.4532967032967033
353,2610057,0.6538461538461537,0.42857142857142855,0.28021978021978017
354,2610058,0.7115384615384615,0.0,0.0
355,2610059,0.7307692307692307,0.42857142857142855,0.31318681318681313
356,2610060,0.3461538461538461,0.8571428571428571,0.29670329670329665
357,2610061,0.5961538461538461,1.0,0.5961538461538461
358,2610062,0.7307692307692307,0.14285714285714285,0.10439560439560439
359,2610063,0.36538461538461536,1.0,0.36538461538461536
360,2610064,0.4807692307692307,0.2857142857142857,0.13736263736263735
361,2610066,0.6923076923076923,0.8571428571428571,0.5934065934065934
362,2610067,0.7884615384615384,0.42857142857142855,0.3379120879120879
363,2610068,0.7499999999999999,0.7142857142857143,0.5357142857142857
364,2610070,0.6923076923076923,0.14285714285714285,0.0989010989010989
365,2610071,0.5769230769230769,0.5714285714285714,0.3296703296703296
366,2610072,0.6346153846153846,0.5714285714285714,0.36263736263736257
367,2610073,0.7307692307692307,0.0,0.0
368,2610074,0.5576923076923077,0.8571428571428571,0.478021978021978
369,2610075,0.6538461538461537,0.14285714285714285,0.09340659340659338
370,2610076,0.5961538461538461,0.2857142857142857,0.1703296703296703
371,2610077,0.36538461538461536,1.0,0.36538461538461536
372,2610078,0.5,0.2857142857142857,0.14285714285714285
373,2610079,0.36538461538461536,0.7142857142857143,0.260989010989011
374,2610081,0.4807692307692307,1.0,0.4807692307692307
375,2610083,0.23076923076923078,0.8571428571428571,0.1978021978021978
376,2610084,0.46153846153846156,0.7142857142857143,0.3296703296703297
377,2610085,0.7884615384615384,0.2857142857142857,0.22527472527472525
378,2610086,0.32692307692307687,0.14285714285714285,0.04670329670329669
379,2610087,0.6346153846153846,0.42857142857142855,0.27197802197802196
380,2610088,0.5576923076923076,-0.42857142857142855,-0.23901098901098897
381,2610090,0.5576923076923077,0.5714285714285714,0.31868131868131866
382,2610091,0.5384615384615384,,
383,2610092,0.6153846153846153,0.42857142857142855,0.2637362637362637
384,2610093,0.7307692307692307,0.8571428571428571,0.6263736263736263
385,2610095,0.5769230769230769,0.8571428571428571,0.4945054945054944
386,2610100,0.7307692307692307,0.7142857142857143,0.521978021978022
387,2610101,0.673076923076923,0.42857142857142855,0.28846153846153844
388,2610102,0.7307692307692307,0.2857142857142857,0.20879120879120877
389,2610103,0.38461538461538464,0.0,0.0
390,2610104,0.28846153846153844,0.2857142857142857,0.0824175824175824
391,2610105,0.7307692307692307,0.5714285714285714,0.41758241758241754
392,2610106,0.8461538461538461,0.5714285714285714,0.48351648351648346
393,2610107,0.7115384615384615,0.8571428571428571,0.6098901098901098
394,2610108,0.5192307692307693,0.2857142857142857,0.14835164835164835
395,2610109,0.6538461538461537,0.42857142857142855,0.28021978021978017
396,2610111,0.6538461538461537,0.14285714285714285,0.09340659340659338
397,2610118,0.6153846153846153,0.42857142857142855,0.2637362637362637
398,2610119,0.8846153846153846,0.0,0.0
399,2610123,0.6923076923076923,0.2857142857142857,0.1978021978021978
400,2610124,0.7499999999999999,0.2857142857142857,0.21428571428571425
401,2611001,0.5576923076923077,0.42857142857142855,0.239010989010989
402,2611002,0.5961538461538461,0.5714285714285714,0.3406593406593406
403,2611003,0.5769230769230769,0.42857142857142855,0.2472527472527472
404,2611004,0.6153846153846153,0.14285714285714285,0.08791208791208789
405,2611005,0.6538461538461537,0.0,0.0
406,2611006,0.6346153846153846,0.0,0.0
407,2611007,0.7692307692307693,0.14285714285714285,0.10989010989010989
408,2611008,0.7307692307692307,0.14285714285714285,0.10439560439560439
409,2611009,0.6153846153846153,0.0,0.0
410,2611010,0.8269230769230769,0.14285714285714285,0.11813186813186811
411,2611011,0.5,0.42857142857142855,0.21428571428571427
412,2611012,0.24999999999999994,0.2857142857142857,0.07142857142857141
413,2611013,0.30769230769230765,0.2857142857142857,0.08791208791208789
414,2611014,0.28846153846153844,0.14285714285714285,0.0412087912087912
415,2611015,0.5,0.14285714285714285,0.07142857142857142
416,2611016,0.23076923076923078,0.0,0.0
417,2611017,0.5769230769230769,-0.14285714285714285,-0.0824175824175824
418,2611018,0.6923076923076923,-0.42857142857142855,-0.2967032967032967
419,2611019,0.5,0.14285714285714285,0.07142857142857142
420,2611020,0.5769230769230769,0.7142857142857143,0.41208791208791207
421,2611021,0.8461538461538461,-0.2857142857142857,-0.24175824175824173
422,2611024,0.6346153846153846,0.42857142857142855,0.27197802197802196
423,2611025,0.673076923076923,0.14285714285714285,0.09615384615384615
424,2611026,0.6153846153846153,-0.5714285714285714,-0.35164835164835156
425,2611027,0.5961538461538461,-0.7142857142857143,-0.4258241758241758
426,2611028,0.6346153846153846,0.42857142857142855,0.27197802197802196
427,2611030,0.6346153846153846,0.14285714285714285,0.09065934065934064
428,2611032,0.5961538461538461,0.14285714285714285,0.08516483516483515
429,2611033,0.5576923076923077,0.2857142857142857,0.15934065934065933
430,2611034,0.5769230769230769,0.5714285714285714,0.3296703296703296
431,2611036,0.5961538461538461,0.7142857142857143,0.4258241758241758
432,2611037,0.6346153846153846,0.8571428571428571,0.5439560439560439
433,2611038,0.6538461538461537,0.5714285714285714,0.3736263736263735
434,2611039,0.5769230769230769,0.42857142857142855,0.2472527472527472
435,2611040,0.5961538461538461,0.8571428571428571,0.510989010989011
436,2611041,0.5576923076923077,0.7142857142857143,0.3983516483516484
437,2611042,0.4423076923076923,0.42857142857142855,0.18956043956043955
